JCR_Abbrev,Year,EligibleArticles,%Bars,%InformativeGraphs
ACTA PHARMACOL SIN,2017,174,46.54030433692397,38.952534000401414
ACTA PHARMACOL SIN,2018,156,40.676627644998675,34.249459797132076
ACTA PHARMACOL SIN,2019,158,41.5503639722838,44.741662516875124
ACTA PHARMACOL SIN,2020,182,43.04976358018771,45.02073852012508
ACTA PHARMACOL SIN,2021,173,37.006614481153164,47.464517488651644
ACTA PHARMACOL SIN,2022,171,49.05484729349706,46.79554009012599
ACTA PHARMACOL SIN,2023,168,30.03134320276595,53.20501334603647
ACTA PHARMACOL SIN,2024,189,33.17535713877093,51.32671199580425
ACTA PHARMACOL SIN,2025,167,36.62333752609045,64.5730584828695
AM J PHYSIOL-LUNG C,2010,152,72.73084361528034,14.30475075428036
AM J PHYSIOL-LUNG C,2011,146,65.98637055012655,14.203559917352964
AM J PHYSIOL-LUNG C,2012,150,65.0733882827995,26.145109263135268
AM J PHYSIOL-LUNG C,2013,160,70.06890522005094,26.42187708760976
AM J PHYSIOL-LUNG C,2014,144,57.435214627265665,29.936319224700156
AM J PHYSIOL-LUNG C,2015,149,48.292392129158706,32.04290908758021
AM J PHYSIOL-LUNG C,2016,150,58.95273231281755,35.16767530862199
AM J PHYSIOL-LUNG C,2017,147,40.073511449618486,37.001698866364464
AM J PHYSIOL-LUNG C,2018,149,48.4859892183268,39.76780401737701
AM J PHYSIOL-LUNG C,2019,142,44.588134306326445,48.12559504656742
AM J PHYSIOL-LUNG C,2020,157,48.49921052155899,49.0804289863873
AM J PHYSIOL-LUNG C,2021,153,48.88499035117318,55.17381234432058
AM J PHYSIOL-LUNG C,2022,156,32.771704663577566,50.69719808719592
AM J PHYSIOL-LUNG C,2023,154,27.067082700472653,52.31933461546729
AM J PHYSIOL-LUNG C,2024,165,28.40519083489768,59.21899712953405
AM J PHYSIOL-LUNG C,2025,144,21.455945727294228,60.39177847257845
J PHYSIOL-LONDON,2010,208,73.48970198814628,26.04649282983283
J PHYSIOL-LONDON,2011,218,64.16282604848622,12.85764029468018
J PHYSIOL-LONDON,2012,213,66.2649170425708,21.597909812031975
J PHYSIOL-LONDON,2013,205,51.26658958320542,26.838044658853082
J PHYSIOL-LONDON,2014,189,63.87881699043107,35.40353706631427
J PHYSIOL-LONDON,2015,184,59.223232902345245,38.66789548612085
J PHYSIOL-LONDON,2016,192,42.405549129929824,41.14514150581453
J PHYSIOL-LONDON,2017,175,50.935390302762436,41.9928036244219
J PHYSIOL-LONDON,2018,200,37.815603931451626,44.61863999271081
J PHYSIOL-LONDON,2019,199,38.84114951031076,49.79540277571876
J PHYSIOL-LONDON,2020,205,41.34872939061735,45.82342301701848
J PHYSIOL-LONDON,2021,197,37.32980769166456,49.14445791394199
J PHYSIOL-LONDON,2022,190,39.18720422389224,54.22151931925314
J PHYSIOL-LONDON,2023,196,34.553110926417425,64.2561073197723
J PHYSIOL-LONDON,2024,213,33.8819764425685,61.629479851739575
J PHYSIOL-LONDON,2025,203,21.587029343308224,71.44761989042253
J GEN PHYSIOL,2010,136,73.86787428441134,23.768846138749762
J GEN PHYSIOL,2011,141,60.36799481252078,26.960139701879623
J GEN PHYSIOL,2012,134,73.65975572846705,26.083314858788807
J GEN PHYSIOL,2013,145,61.15284202897406,36.73929616894126
J GEN PHYSIOL,2014,127,70.25104305766374,40.16367934675755
J GEN PHYSIOL,2015,124,62.52896541902978,33.876847123901236
J GEN PHYSIOL,2016,133,55.28954146527036,35.008929204192235
J GEN PHYSIOL,2017,136,54.79670034429313,39.542631596990915
J GEN PHYSIOL,2018,109,49.000675378712934,42.027213802342395
J GEN PHYSIOL,2019,125,45.553835192701705,54.03399869761486
J GEN PHYSIOL,2020,132,48.12979497816071,48.972927572143035
J GEN PHYSIOL,2021,139,40.52705815940622,59.95390216319493
J GEN PHYSIOL,2022,123,46.26343614454366,55.2224992511598
J GEN PHYSIOL,2023,128,38.84431563389999,60.80737896299913
J GEN PHYSIOL,2024,122,40.72401323354174,65.09591126161688
J GEN PHYSIOL,2025,123,26.506029259741535,65.68180382019635
AM J PHYSIOL-HEART C,2010,154,76.70598671004453,12.022026301993655
AM J PHYSIOL-HEART C,2011,170,67.09487764432612,16.567850978240063
AM J PHYSIOL-HEART C,2012,154,65.02238749055157,27.3482671168365
AM J PHYSIOL-HEART C,2013,161,69.29949015088826,18.09446739131078
AM J PHYSIOL-HEART C,2014,153,56.789940101019106,36.812525569923515
AM J PHYSIOL-HEART C,2015,145,52.154824972153335,38.223271133255274
AM J PHYSIOL-HEART C,2016,150,47.456536686540325,34.221963167984605
AM J PHYSIOL-HEART C,2017,148,49.40935516119657,50.10750801351353
AM J PHYSIOL-HEART C,2018,162,46.89453506143163,39.3120518562944
AM J PHYSIOL-HEART C,2019,149,50.69834128259778,38.75373490392683
AM J PHYSIOL-HEART C,2020,158,43.52291588798321,48.631300835035994
AM J PHYSIOL-HEART C,2021,150,40.82313147276089,54.27287770123106
AM J PHYSIOL-HEART C,2022,163,28.3090120732805,62.96788583998588
AM J PHYSIOL-HEART C,2023,161,31.61764224990229,64.68205459206374
AM J PHYSIOL-HEART C,2024,173,36.8833298411836,66.66475824306563
AM J PHYSIOL-HEART C,2025,162,38.17351152122517,80.73067454360286
AM J PHYSIOL-ENDOC M,2010,183,83.70355787376658,15.563449480886433
AM J PHYSIOL-ENDOC M,2011,182,67.03393155808648,25.848192728319553
AM J PHYSIOL-ENDOC M,2012,181,76.59507968432726,10.010906615262417
AM J PHYSIOL-ENDOC M,2013,194,66.8953203438592,29.64606187857843
AM J PHYSIOL-ENDOC M,2014,180,65.43805590363425,24.975712193912024
AM J PHYSIOL-ENDOC M,2015,203,61.74084807461893,32.18970099451282
AM J PHYSIOL-ENDOC M,2016,199,52.5549370032013,32.03871912153442
AM J PHYSIOL-ENDOC M,2017,187,54.068658371735346,39.80361804331197
AM J PHYSIOL-ENDOC M,2018,184,47.571049156575064,43.021837127727096
AM J PHYSIOL-ENDOC M,2019,203,54.061506697672854,51.04102549000129
AM J PHYSIOL-ENDOC M,2020,160,47.66127926997434,49.598936818721526
AM J PHYSIOL-ENDOC M,2021,190,42.47602136090703,57.51600654920426
AM J PHYSIOL-ENDOC M,2022,184,41.981521852079865,61.5126376986507
AM J PHYSIOL-ENDOC M,2023,189,31.866418642286035,47.24176940294088
AM J PHYSIOL-ENDOC M,2024,180,36.689888999591425,63.68851393610101
AM J PHYSIOL-ENDOC M,2025,214,30.773713217000974,71.63066838681469
AM J PHYSIOL-CELL PH,2010,156,76.71710208278388,19.673661660134517
AM J PHYSIOL-CELL PH,2011,153,69.18010001551309,32.27511161273291
AM J PHYSIOL-CELL PH,2012,139,65.64954458816885,21.130309687405738
AM J PHYSIOL-CELL PH,2013,146,59.563638884044366,31.724941251496148
AM J PHYSIOL-CELL PH,2014,136,64.48698205131024,33.8264451621251
AM J PHYSIOL-CELL PH,2015,146,54.30562695210867,27.787870110433616
AM J PHYSIOL-CELL PH,2016,147,57.24078005849576,35.68181119442204
AM J PHYSIOL-CELL PH,2017,135,57.007536445741465,49.06872287268838
AM J PHYSIOL-CELL PH,2018,160,41.12352781974033,41.46415711324016
AM J PHYSIOL-CELL PH,2019,149,45.968006292181414,47.95180175377217
AM J PHYSIOL-CELL PH,2020,146,40.6729961853012,47.410758111939415
AM J PHYSIOL-CELL PH,2021,153,39.68486919553593,44.681489486216165
AM J PHYSIOL-CELL PH,2022,150,37.4344171313156,54.025331078511265
AM J PHYSIOL-CELL PH,2023,155,35.985205358889345,57.42809150238192
AM J PHYSIOL-CELL PH,2024,149,37.711782469909316,55.61586077466788
AM J PHYSIOL-CELL PH,2025,146,31.237181703326822,62.616767680241736
AM J PHYSIOL-GASTR L,2010,121,72.91509991699863,20.269574208320744
AM J PHYSIOL-GASTR L,2011,126,69.70646668636387,16.779063155303447
AM J PHYSIOL-GASTR L,2012,134,67.65556343561849,21.11278967720944
AM J PHYSIOL-GASTR L,2013,138,66.29026446533582,39.46440762701207
AM J PHYSIOL-GASTR L,2014,113,60.219051258184884,27.466949277375583
AM J PHYSIOL-GASTR L,2015,132,59.747391266641856,34.53440153759245
AM J PHYSIOL-GASTR L,2016,112,63.42084153810555,22.81150871036602
AM J PHYSIOL-GASTR L,2017,127,49.06318930709604,34.86359564200881
AM J PHYSIOL-GASTR L,2018,123,52.07766535963463,36.188631129031535
AM J PHYSIOL-GASTR L,2019,143,45.09812604883613,44.59915584804601
AM J PHYSIOL-GASTR L,2020,127,47.06401327183561,47.68816377989519
AM J PHYSIOL-GASTR L,2021,145,44.34758839876309,49.923551438157304
AM J PHYSIOL-GASTR L,2022,123,38.42453394828322,63.589604922693084
AM J PHYSIOL-GASTR L,2023,115,40.83382755351162,61.768664957342615
AM J PHYSIOL-GASTR L,2024,117,38.908588923829804,63.60089291573687
AM J PHYSIOL-GASTR L,2025,145,32.63215985023082,64.27575344677437
AM J PHYSIOL-REG I,2010,178,77.44998710214237,15.493423122811626
AM J PHYSIOL-REG I,2011,190,80.78808946768866,10.729167444425881
AM J PHYSIOL-REG I,2012,183,66.51912237453138,16.60180950224221
AM J PHYSIOL-REG I,2013,191,72.53683927451705,21.432892766009303
AM J PHYSIOL-REG I,2014,184,58.3863226381151,23.744670539636836
AM J PHYSIOL-REG I,2015,171,62.32425617553711,27.588711701074168
AM J PHYSIOL-REG I,2016,184,51.375974056976645,38.044798799816256
AM J PHYSIOL-REG I,2017,169,58.19551209446752,33.823693652835026
AM J PHYSIOL-REG I,2018,193,57.17618489067323,42.61383885989699
AM J PHYSIOL-REG I,2019,187,55.48734102351793,36.33541024216498
AM J PHYSIOL-REG I,2020,181,39.23330604398116,54.53664500197925
AM J PHYSIOL-REG I,2021,186,27.780177092126266,39.71238767156028
AM J PHYSIOL-REG I,2022,168,43.968140099257006,51.87826096380527
AM J PHYSIOL-REG I,2023,171,36.682404689109426,50.61428365755536
AM J PHYSIOL-REG I,2024,174,43.310151880600486,59.069641950006385
AM J PHYSIOL-REG I,2025,167,39.49238044069499,66.0788527230326
J APPL PHYSIOL,2010,173,73.85727164642505,22.692630450596358
J APPL PHYSIOL,2011,154,63.581172087564866,13.209434116008897
J APPL PHYSIOL,2012,174,72.91184728466871,23.177263087561577
J APPL PHYSIOL,2013,175,66.69285633326726,16.214716118293627
J APPL PHYSIOL,2014,168,66.32785522642371,23.939725578345552
J APPL PHYSIOL,2015,190,60.91220842156678,30.437241078062147
J APPL PHYSIOL,2016,166,54.10807485571178,36.119239859499665
J APPL PHYSIOL,2017,178,57.32554312667723,27.02927087032367
J APPL PHYSIOL,2018,161,49.38117297782568,42.17973308762565
J APPL PHYSIOL,2019,160,46.122186323230494,46.71503091227134
J APPL PHYSIOL,2020,182,49.11194447695598,54.25377679839154
J APPL PHYSIOL,2021,168,34.99201816465526,51.479166924354125
J APPL PHYSIOL,2022,167,37.87103300264643,59.093817265148026
J APPL PHYSIOL,2023,180,41.990800924732866,64.14887701221741
J APPL PHYSIOL,2024,175,31.213256980518548,61.74100824400477
J APPL PHYSIOL,2025,175,24.857511815390325,70.62382529970893
AM J PHYSIOL-RENAL,2010,135,72.18930161019122,30.27554677538305
AM J PHYSIOL-RENAL,2011,138,64.7778368224092,16.914904875634743
AM J PHYSIOL-RENAL,2012,152,66.33836114181938,15.393155183626362
AM J PHYSIOL-RENAL,2013,137,74.74158415140113,34.98461285427347
AM J PHYSIOL-RENAL,2014,145,55.90586855663333,29.163045039751534
AM J PHYSIOL-RENAL,2015,107,65.16289291758041,29.29700140980623
AM J PHYSIOL-RENAL,2016,122,49.836584883723276,33.28300164362241
AM J PHYSIOL-RENAL,2017,139,58.6712813073296,49.322831603540536
AM J PHYSIOL-RENAL,2018,118,47.49709480471671,39.59411858150545
AM J PHYSIOL-RENAL,2019,146,44.15321035236154,38.83386587564413
AM J PHYSIOL-RENAL,2020,123,41.800539565988686,55.94114438252828
AM J PHYSIOL-RENAL,2021,131,47.655329788683154,47.21790655863762
AM J PHYSIOL-RENAL,2022,129,38.29317998043632,52.89800222335114
AM J PHYSIOL-RENAL,2023,141,37.32561298969777,53.573342265366755
AM J PHYSIOL-RENAL,2024,110,43.402517705125454,59.79047612276561
AM J PHYSIOL-RENAL,2025,156,33.617161512722525,57.39600384055178
PHYSIOL GENOMICS,2010,174,67.6810531975172,5.873179578454309
PHYSIOL GENOMICS,2011,167,64.4827333070101,28.66661802984693
PHYSIOL GENOMICS,2012,157,70.03746974494025,22.778886447985744
PHYSIOL GENOMICS,2013,167,64.64450656703185,27.314151447169596
PHYSIOL GENOMICS,2014,175,47.46624388377493,34.911381625637596
PHYSIOL GENOMICS,2015,189,64.76332180159245,25.497164929190518
PHYSIOL GENOMICS,2016,199,58.04776437258464,33.21578942089045
PHYSIOL GENOMICS,2017,190,30.546339336930853,35.45942780179762
PHYSIOL GENOMICS,2018,197,45.647602423697315,42.451891591792474
PHYSIOL GENOMICS,2019,184,43.36596074199175,45.330991247933945
PHYSIOL GENOMICS,2020,184,46.64547467465617,51.75076473279971
PHYSIOL GENOMICS,2021,171,37.58975787760286,44.50958575551454
PHYSIOL GENOMICS,2022,175,51.23928399693324,56.72962137007094
PHYSIOL GENOMICS,2023,177,33.59035796583612,58.69162653290417
PHYSIOL GENOMICS,2024,172,28.720294221261526,59.127395579934735
PHYSIOL GENOMICS,2025,169,23.218781190410482,61.816115726549135
EXP PHYSIOL,2010,180,75.38948049878496,21.26555153676336
EXP PHYSIOL,2011,174,62.82088122421389,22.707602953748356
EXP PHYSIOL,2012,174,56.718690565104964,16.04140568051048
EXP PHYSIOL,2013,165,62.30770708295621,21.19552354931259
EXP PHYSIOL,2014,177,61.50304114693758,23.55859751379371
EXP PHYSIOL,2015,178,53.6401541837908,33.081163089921645
EXP PHYSIOL,2016,207,55.391244116705664,33.99771829985111
EXP PHYSIOL,2017,177,52.28438224945861,40.56873495204261
EXP PHYSIOL,2018,172,55.91968131542011,36.40891623929751
EXP PHYSIOL,2019,200,42.37032488815578,52.20375426039399
EXP PHYSIOL,2020,172,47.01238887221975,40.180396857420995
EXP PHYSIOL,2021,186,40.05514468527559,48.17400700888288
EXP PHYSIOL,2022,182,37.973694968492175,60.81449437394246
EXP PHYSIOL,2023,195,34.84659665336928,63.60483134437828
EXP PHYSIOL,2024,183,34.73837798038036,61.15314016363557
EXP PHYSIOL,2025,200,27.53815551278577,68.45918067044
J NEUROPHYSIOL,2010,167,69.43050988972894,20.03296595178291
J NEUROPHYSIOL,2011,156,68.01554964187764,16.141095677398944
J NEUROPHYSIOL,2012,154,68.4674836122617,34.67654948569733
J NEUROPHYSIOL,2013,174,57.16594200968737,26.82497289777542
J NEUROPHYSIOL,2014,145,52.55058930486543,29.658775342300338
J NEUROPHYSIOL,2015,167,56.59540737955527,28.467099843698655
J NEUROPHYSIOL,2016,160,57.946775705347726,46.042873693345605
J NEUROPHYSIOL,2017,172,47.92089774707733,45.22776748607217
J NEUROPHYSIOL,2018,171,53.30229828448889,46.699595224556035
J NEUROPHYSIOL,2019,159,48.072635944526795,47.530549879599214
J NEUROPHYSIOL,2020,180,35.936950496110974,40.65283456062986
J NEUROPHYSIOL,2021,168,41.115320212118334,50.798558952271684
J NEUROPHYSIOL,2022,168,34.92958813773008,48.08143138223561
J NEUROPHYSIOL,2023,159,30.259320642500718,55.4799513610405
J NEUROPHYSIOL,2024,166,28.645699164949253,55.41313717364891
J NEUROPHYSIOL,2025,176,29.558647537751405,63.94751917653421
ARTHRITIS RHEUMATOL,2010,136,63.14835095546883,11.772004312307207
ARTHRITIS RHEUMATOL,2011,143,68.14496552661987,15.660199546764368
ARTHRITIS RHEUMATOL,2012,145,54.327520536046386,21.44843087881599
ARTHRITIS RHEUMATOL,2013,144,55.73417160912771,26.53341878405567
ARTHRITIS RHEUMATOL,2014,154,59.13186498952123,27.027013930961548
ARTHRITIS RHEUMATOL,2015,132,55.239664506917094,38.553457068773575
ARTHRITIS RHEUMATOL,2016,139,43.885437247301276,30.66404895145019
ARTHRITIS RHEUMATOL,2017,134,46.85382098533593,42.118461008856976
ARTHRITIS RHEUMATOL,2018,147,49.06774033302247,38.62772927361665
ARTHRITIS RHEUMATOL,2019,143,38.39152069660048,53.10465882318394
ARTHRITIS RHEUMATOL,2020,132,42.41567217142217,47.11493152836091
ARTHRITIS RHEUMATOL,2021,152,36.95462122487582,50.48664937689866
ARTHRITIS RHEUMATOL,2022,129,33.21971340936272,53.431316735298864
ARTHRITIS RHEUMATOL,2023,137,39.310436468721974,57.18560058550333
ARTHRITIS RHEUMATOL,2024,134,28.843173841372586,69.90458380972153
ARTHRITIS RHEUMATOL,2025,136,17.742260971635005,64.80895989123889
J RHEUMATOL,2010,158,64.5518681140897,10.868489390824987
J RHEUMATOL,2011,141,72.19584416638854,20.370730659628034
J RHEUMATOL,2012,154,69.96576425888591,26.497396876060265
J RHEUMATOL,2013,142,59.22474868156616,26.895875753003196
J RHEUMATOL,2014,151,58.752859416240874,27.890656468827903
J RHEUMATOL,2015,137,60.15917611780373,30.32145584134465
J RHEUMATOL,2016,153,52.73598280612143,36.70922344077784
J RHEUMATOL,2017,152,45.637688926186016,42.398273576781314
J RHEUMATOL,2018,158,44.96236810049011,41.35350404747692
J RHEUMATOL,2019,148,37.488945981505786,41.94121642021037
J RHEUMATOL,2020,147,47.806270082199624,44.1976491797723
J RHEUMATOL,2021,141,43.2249459270755,54.50259808923576
J RHEUMATOL,2022,128,39.2753813055395,64.26995198075346
J RHEUMATOL,2023,132,41.02465745248111,64.17691702262081
J RHEUMATOL,2024,151,29.62108652442246,65.07594070010366
J RHEUMATOL,2025,148,41.31162669696202,70.83526154719752
KIDNEY INT,2010,157,68.69046923755121,5.840817313304946
KIDNEY INT,2011,162,69.74274790008955,8.89340425895647
KIDNEY INT,2012,154,61.292284042100356,21.36331939207604
KIDNEY INT,2013,134,61.968809146165626,14.265271184197918
KIDNEY INT,2014,171,59.77156032016981,29.86359260507004
KIDNEY INT,2015,155,61.41234983939636,23.866900339009845
KIDNEY INT,2016,156,56.1770437098049,38.9954487038353
KIDNEY INT,2017,141,42.527621272269016,39.34623031455547
KIDNEY INT,2018,150,54.97287566754993,40.17229263638395
KIDNEY INT,2019,140,41.58861173454339,48.32502892296675
KIDNEY INT,2020,144,40.12138854834984,49.79681956506724
KIDNEY INT,2021,142,48.21268013319887,52.71282678814229
KIDNEY INT,2022,148,37.946072080040814,46.21591477312598
KIDNEY INT,2023,139,40.34180948028803,51.11947449143512
KIDNEY INT,2024,131,41.97372897687147,56.107111415113046
KIDNEY INT,2025,145,24.6762368623133,65.30406047317578
PROSTATE CANCER P D,2010,136,68.91255972409542,13.599853463821962
PROSTATE CANCER P D,2011,147,67.0113256495562,14.277754877711264
PROSTATE CANCER P D,2012,144,65.88493559079663,26.728672708168197
PROSTATE CANCER P D,2013,134,65.40814919552695,32.13185733070986
PROSTATE CANCER P D,2014,153,52.57705606009831,30.54598417860249
PROSTATE CANCER P D,2015,135,53.59726802018664,38.80154450865081
PROSTATE CANCER P D,2016,142,63.01109145256765,30.9419497150093
PROSTATE CANCER P D,2017,150,48.42850258140996,31.957813580212065
PROSTATE CANCER P D,2018,165,48.30239434845255,37.37683810422769
PROSTATE CANCER P D,2019,138,44.462403219461834,49.462472359268915
PROSTATE CANCER P D,2020,148,43.78103875449912,37.97170824536857
PROSTATE CANCER P D,2021,134,40.78192467067651,53.51629084541805
PROSTATE CANCER P D,2022,136,45.779641117514984,50.38883313155524
PROSTATE CANCER P D,2023,142,44.869404830128246,47.30642266367851
PROSTATE CANCER P D,2024,143,37.60501446587933,56.732754913873634
PROSTATE CANCER P D,2025,128,24.91872536146591,59.07444569954053
